spec_centroid,spec_bandwidth,label
1253.8004459399262,1498.48294309277,flu
1066.485037116787,1533.6919342061356,flu
1193.349173837248,1356.4069028935353,flu
8658.693557217279,4827.339065555122,flu
2672.07652441519,3556.076942298135,flu
1987.9534472527757,2598.6572403009727,flu
2037.6377014875318,2795.0995047417555,flu
2243.1588921995663,2998.1374920856783,flu
2182.4131295980833,2818.1975491244552,flu
2974.163313763577,3072.5007672040283,flu
2689.7197014070216,2925.8615463122537,flu
3028.450912693756,2967.4577349277874,flu
2080.6737221336884,3354.053601735997,flu
2133.0661236398737,3326.679505529764,flu
2539.2752055652436,3633.0915202977017,flu
3132.3314680409344,3397.0853436254038,flu
3183.7386858840046,3374.7033767150383,flu
3432.5952006238826,3487.9058222482827,flu
3326.9537320305635,3860.8318240927824,flu
3052.6610823239407,3781.3994948667973,flu
3183.2058999904048,3794.1013731058456,flu
1475.924731251189,2707.2754022610243,flu
1813.2737200479153,3009.763744985585,flu
1623.7205777223226,2905.8009054053136,flu
2736.4771722764876,3482.690054427984,flu
3213.4344063647386,3674.131508464962,flu
2517.8123722174755,3461.609170943307,flu
1759.2277287979934,2827.7478082555167,flu
1413.773303567253,2520.766205777115,flu
1623.869586026188,2201.5840358809387,flu
919.1283469504533,1528.302221896111,flu
964.201079198658,1665.595948602965,flu
1194.941176016844,1718.9555718447725,flu
2993.05377746728,3419.8788337584406,flu
2692.2641829317013,3261.5273296251694,flu
2768.717405857913,3315.9423059456117,flu
3071.4337035458275,3502.170576487387,flu
3413.232705472322,3640.338722983863,flu
2889.1991664741213,3359.596610772064,flu
1500.1804107306516,2213.5112235404486,flu
1970.681896778431,2683.6696262284663,flu
2450.488359030996,3083.6019643613977,flu
2432.261925609323,2660.3927113693962,flu
2837.5758607947005,3045.0226411053955,flu
2804.9256219843296,2837.220165666064,flu
1553.1113392278673,2539.8377432766606,flu
1582.55461275883,2546.1395687234954,flu
1655.6522661561432,2703.573709213315,flu
2975.739706625037,3302.1052224582672,flu
3228.885936704962,3437.4551148319515,flu
3335.1434489054577,3440.5647031371627,flu
2417.3495397857773,2709.3222730446996,flu
2177.5680718849403,2559.904667177599,flu
2540.6749480332433,2796.7380076341155,flu
1336.6693212439684,2338.5282653491454,flu
1723.0440316387874,3122.5550796754933,flu
1345.7646883388516,2781.708837218337,flu
1395.959061030747,2166.298411858928,flu
1131.573109215754,2168.8962224854745,flu
1130.4569437025739,2198.3272457388425,flu
1189.2217177442224,2400.4253817693784,flu
1519.4338763334906,2574.5206685276257,flu
1686.831227599098,2847.4470161216777,flu
1546.2434375657874,1381.2954813665888,flu
1491.3845685522135,1348.4392530673763,flu
1415.0901418533174,1338.522971704717,flu
620.3682555632204,1147.8499173982807,flu
578.4689569780007,1259.2224991181909,flu
766.3285672892719,1452.346997580085,flu
1578.5141716735598,2343.1128423325645,flu
1522.8624505689615,2344.4659792912043,flu
1669.6331687563616,2476.9111222604915,flu
2017.6350460055678,2788.8227938960044,flu
1915.85680186777,2471.8691261118506,flu
2021.4779874752005,2603.2426801715064,flu
1988.3823381056043,2598.1027934843896,flu
1516.7802147032833,2755.6053153866387,flu
1411.175618454863,2794.1824081161717,flu
1354.8664202810037,2225.2369943790172,flu
1964.2141741468736,2521.6149412517075,gac
2099.4210281663236,2590.7076755007497,gac
2192.699442363066,2602.3206771799632,gac
1987.2586420759521,2791.9978187399447,gac
1924.8018367417872,2670.755929586364,gac
2033.5905006010337,2787.730781526856,gac
1387.3899604003443,2410.6796526142134,gac
1306.585627103576,2704.8236466414737,gac
1003.3187160526701,984.3843819002689,gac
878.9239266270823,1224.085924865078,gac
515.7858821569924,688.5940334494416,gac
1694.1935458539947,2110.8360776617415,gac
1617.6875819681093,2061.947825424557,gac
1826.9056047937734,2118.8907522021123,gac
3052.044306309084,3521.046093189328,gac
2811.239058009388,3353.0174949647335,gac
3618.0368362681393,3800.2053038213953,gac
4340.835999667578,4113.434307721703,gac
4247.234176237494,4063.1486768435147,gac
4349.909311295174,4157.726202218241,gac
1694.1935458539947,2110.8360776617415,gac
1617.6875819681093,2061.947825424557,gac
1826.9056047937734,2118.8907522021123,gac
1983.3472948295623,2813.3895899799804,gac
1914.505439724227,2860.170237640775,gac
1796.4937298262842,2746.1505695898545,gac
1634.689767058371,2437.2089788796716,gac
1826.498149450739,2547.841650429306,gac
1901.0906794682382,2527.6165704013497,gac
1983.3472948295623,2813.3895899799804,gac
1914.505439724227,2860.170237640775,gac
1796.4937298262842,2746.1505695898545,gac
923.4204322518888,2241.1719896035625,gac
778.6279671163811,1836.021256770104,gac
861.5046499508505,2066.885896736708,gac
2087.1596788916636,2266.368858088099,gac
1976.2674655477144,2214.88679975402,gac
2189.239906122581,2354.7616482165363,gac
4340.835999667578,4113.434307721703,gac
4247.234176237494,4063.1486768435147,gac
4349.909311295174,4157.726202218241,gac
1387.3899604003443,2410.6796526142134,gac
1306.585627103576,2704.8236466414737,gac
2830.4899135331307,3381.8492771943684,gac
2466.1037525143056,2939.43226112081,gac
2479.8950072211865,2994.1950283374754,gac
2087.1596788916636,2266.368858088099,gac
1976.2674655477144,2214.88679975402,gac
2189.239906122581,2354.7616482165363,gac
1406.6759469705187,2355.583565156123,gac
1603.616723433419,2197.6552257342023,gac
1719.3511791000783,3148.9811949332075,gac
1399.1412216140322,2612.7834005656837,gac
1411.245227321748,2377.777747096478,gac
1787.8614484445907,2921.651257328554,gac
1406.6759469705187,2355.583565156123,gac
1603.616723433419,2197.6552257342023,gac
1719.3511791000783,3148.9811949332075,gac
2092.6513474529165,2963.0815753393304,gac
1791.367197350615,2715.003762169884,gac
1715.1914358672693,2700.092207323796,gac
1153.1514998529558,1521.9587402170082,gac
1147.0170269423393,1551.6430082553418,gac
1094.633684702075,1511.1284339929873,gac
1052.1394665250266,1638.4475420923359,gac
850.4242288369169,1710.8518459933355,gac
660.0603225580383,1657.4298188274468,gac
1964.2141741468736,2521.6149412517075,gac
2099.4210281663236,2590.7076755007497,gac
2192.699442363066,2602.3206771799632,gac
2092.6513474529165,2963.0815753393304,gac
1791.367197350615,2715.003762169884,gac
1715.1914358672693,2700.092207323796,gac
1399.1412216140322,2612.7834005656837,gac
1411.245227321748,2377.777747096478,gac
1787.8614484445907,2921.651257328554,gac
1146.4830621814222,1541.6136270440015,gac
1172.2341092815604,1683.7461256340382,gac
1057.8960273345758,1592.5467738462926,gac
2014.9651481802991,2970.3471227835357,gac
1282.5905211645188,2351.0895849787935,gac
1206.73727932018,2404.460422467002,gac
2014.9651481802991,2970.3471227835357,gac
1282.5905211645188,2351.0895849787935,gac
1206.73727932018,2404.460422467002,gac
1572.649741470931,2430.224256666404,gac
1592.3700934982483,2492.3253916837834,gac
2181.518567452825,2883.365824348794,gac
4605.320058650405,4464.928423667111,gac
4005.0176542960853,4098.091404884829,gac
3809.8076347600295,4019.485745186086,gac
1572.649741470931,2430.224256666404,gac
1592.3700934982483,2492.3253916837834,gac
2181.518567452825,2883.365824348794,gac
645.4686416450523,919.5096780517773,gac
812.4606647357829,1023.5873119055359,gac
764.2885806533586,999.0931874487538,gac
659.0133993411299,1052.4968497129737,gac
753.2842007486521,1249.5555450822326,gac
672.1819964957825,1297.3452275298469,gac
820.9539588743098,1482.7087215218748,gac
975.9361690124266,1633.2831208118955,gac
684.7901357775568,1195.0355597142761,gac
1559.3641447178627,2681.2379835813545,gac
1397.5164174038794,2563.7860838140136,gac
1446.3569302799485,2614.7968196377997,gac
1295.8684460098516,2373.059271598218,gac
1171.6039477701404,2237.5514357335564,gac
1434.1687149177062,2159.755066141133,gac
681.8199754994397,1258.9554238678688,gac
575.0505355938698,1115.275116600067,gac
768.5470294866174,1262.8497682933555,gac
632.8552413331842,946.3903108627217,gac
606.4297979486771,867.3743432965908,gac
812.6589530230982,1149.6527688491635,gac
596.7614901957372,990.1241944679593,gac
581.3604173818378,1053.71560172472,gac
569.6273892230294,1032.9886656201816,gac
1050.5551778225113,1613.546887226239,gac
673.0960576510815,1154.8175314672985,gac
707.9573192413843,1445.9687766252505,gac
835.810556704698,1892.7250681204232,gac
948.8838574225342,2232.833684753604,gac
1531.357449679431,2089.543728054548,gac
777.7146935951316,1358.2640722848946,gac
983.7217588315718,1343.4197333203977,gac
838.4935739146883,1407.0194802353146,gac
1160.0242663882245,2043.7379955260185,gac
1517.816411754127,2345.854758370282,gac
1103.5280990506653,1942.3771274952028,gac
653.0130982107507,1016.9332188823266,gac
896.6401998193708,1092.5617343179752,gac
702.8427042572129,1220.0792758444154,gac
861.2362502674263,1261.2073546697793,gac
923.7063099479282,1361.8317226865397,gac
949.0430513775354,1404.0345679430966,gac
916.6399598373307,1398.5480146910866,gac
810.1199776141234,1409.7186287821219,gac
1098.097111494664,1672.9738476053524,gac
1155.3971455668382,1996.8034375864727,gac
1022.629720459578,1717.0406620832355,gac
1012.9238066124374,1829.8890568205786,gac
701.3673532064323,958.8997109129921,gac
693.2668021607245,969.7772940104719,gac
691.74194550875,1393.7603412277147,gac
849.2604984232025,1494.5682884883324,gac
874.5785660261121,1644.675887892194,gac
1088.2786474708832,1868.269099249841,gac
1016.7348084268411,1548.0763613433494,gac
911.8538426365436,1653.0748648554702,gac
1053.6480297788576,1641.6261743472664,gac
972.0436169940815,1480.067941353057,gac
845.8301775523978,1697.4114372448216,gac
777.6002219158077,1154.7974020792433,gac
979.8933420729846,1898.1812206922953,gac
864.2321365800692,1619.8693021402826,gac
906.6606256482277,1895.3367537866638,gac
1115.7338867575259,1619.904981099742,gac
780.8013942705168,1454.6728017133323,gac
784.729905160228,1146.8191030582716,gac
1498.7773224192954,2591.1096413596247,gac
1279.1083091546238,1938.4955907418062,gac
1564.0353180171594,2014.544056567913,gac
801.6986355782734,1092.3028251132753,gac
837.4034481118962,1122.968406377741,gac
1226.5954032804605,1488.8822900244793,gac
675.6740930922113,1316.4226031046658,gac
1022.8070167172444,1552.328580184079,gac
1026.1438157163918,1641.6399048578778,gac
821.4914777440664,1496.3305166183043,gac
923.8275593757694,2013.8358673652665,gac
704.6420805302563,1644.9028580981856,gac
802.4966807721026,1051.2395019927098,gac
795.3022639512928,1058.955215537481,gac
705.3515793292688,884.6468277730577,gac
810.4527074668198,1337.391924633231,gac
958.9817714316075,1407.524471368146,gac
916.0971990828481,1614.601238209747,gac
815.3857251536571,1125.178998264675,gac
898.1832649389662,1368.3874908351402,gac
1129.7276245869668,1561.9021475842662,gac
1137.8112385155434,1715.9511638334375,gac
816.7548816929051,1792.0696706835288,gac
850.7544201426128,1571.770616436112,gac
620.6044972722345,1204.3104670153532,gac
662.6579417063438,1141.3392574280056,gac
701.0048538914488,1723.7935382513458,gac
1001.3753305623952,1928.6481041058119,gac
777.8598514989369,1851.2574227445014,gac
711.3569994647141,1743.8239969833853,gac
1008.6938781449185,1444.0457124780544,gac
1246.4689041609975,1745.1602069206124,gac
1093.7811045083677,1471.2256250305197,gac
890.6460486792193,2067.8486906949192,gac
1330.190146748387,2404.3311319497034,gac
906.6002391668169,2149.0922869498113,gac
739.5321608513788,1277.9414183751398,gac
935.9367789864278,1632.5649475848666,gac
695.9327964996986,1430.2319084359115,gac
760.4825674953707,1149.7693968843241,gac
806.7691106004203,1283.267429940122,gac
1501.3817051493,2376.682537842035,gac
973.1968373545782,1543.3325702640407,gac
816.4521052627995,1299.7103589830945,gac
977.1816810557846,1399.2817606219694,gac
1075.8661478843508,1503.4347786988158,gac
962.290349080609,1337.9950584219305,gac
726.052856141343,1843.9766002227498,gac
874.5438056026711,1411.8827080894696,gac
963.7430650591891,1605.6921238004154,gac
605.7219089051547,1056.3438615262185,gac
649.189370703981,837.4617795694794,gac
639.6308755765633,983.4058076178774,gac
715.2154769122335,1052.3415983595403,gac
663.591443568873,1152.6505331579933,gac
622.8348293975404,907.6689825972909,gac
835.5172731056191,1108.3298483176475,gac
743.1353201560746,973.6789833822424,gac
700.4309430853305,945.0721221756166,gac
960.2576119224287,1914.659139194679,gac
1270.159255274323,1717.5647446906366,gac
1830.1930556421696,2349.76556761017,gac
860.257296856756,1490.9122433417053,gac
901.8094323657551,1494.649707364719,gac
782.6489467012512,1472.8792693704888,gac
1324.9277999208016,1622.9060632802427,gac
1364.8471506780475,1683.7557221905354,gac
1193.369324773595,1620.3436792131547,gac
901.0576439265241,1463.4729437098517,gac
1117.7308611080527,1763.5411060849547,gac
801.5637444371013,1297.370805255725,gac
839.9995694709585,1258.8510478598912,gac
724.5505889340869,1169.3772429615988,gac
718.736713914076,1169.136728425872,gac
748.4694973756704,1178.2878601701218,gac
736.6253318328784,1181.871008699978,gac
730.608595458288,1135.584350549007,gac
1216.9037479917324,2265.202085001997,gac
972.4753957450152,1839.6902711064017,gac
1438.3714937646325,2075.91024288478,gac
714.841763349661,1064.2515492141001,gac
736.7529945045872,1094.5619138283748,gac
773.9479454614474,1238.5265002896456,gac
1615.76399047669,2556.2059719512604,gac
1411.4357076411272,2391.4296352429933,gac
1887.3241238981257,2663.370416745027,gac
1090.8583019849025,1609.265048936729,gac
737.8319034134722,1332.7869916948941,gac
1021.5746136958853,1417.7963988137935,gac
2861.02228805348,3773.3691810400496,gac
2544.770090094197,3572.8347545590163,gac
2720.002553903442,3631.0662704791825,gac
2607.747922155753,2681.416354246854,gac
2974.5646576831127,2693.613491311384,gac
2135.3776357324764,2553.428489981503,gac
1530.1517081839215,2418.963580090213,gac
1441.7346603961912,2380.9959735874554,gac
1515.8186773180055,2363.420188912131,gac
983.7994030332477,1586.419200066153,gac
976.9997083454019,1557.9514684727721,gac
1087.266345311501,1603.3073702076545,gac
1005.3195020893733,1994.1010730930557,gac
1297.3685882412294,2158.6706416169695,gac
1088.886184780857,2105.7356145712656,gac
1037.6767686308585,1100.7074483814924,gac
1162.1747261826526,1051.9940699045092,gac
1131.8290897506643,1139.356445763238,gac
1654.8553503849325,2825.2690766911724,gac
2884.427832578392,4009.542174005939,gac
2281.8883224258734,3824.053946011016,gac
1279.8815386828423,2402.1535671989336,gac
1180.8726796719325,2391.9160487237896,gac
2181.6772579564376,3068.115125443985,gac
2147.7647513791435,3138.0219226996196,gac
1949.422903360913,2891.6624294045646,gac
2308.8826707513413,3204.8376809500505,gac
541.667314460545,1140.1184286691032,gac
379.9801425298748,934.4093430577188,gac
529.3310709572594,1173.9496522859938,gac
2480.2604968449446,2865.87923756946,gac
2359.9928993766002,2774.5801485819607,gac
1812.6939054490058,2369.1763359382153,gac
1352.6162009167863,2463.0166179918097,gac
1423.5054438478853,2083.519731561924,gac
1408.0754061729724,2115.768910381469,gac
2013.2091298278456,2696.3394827563156,gac
1918.0771146788923,2674.347501736116,gac
2133.436094303846,2822.694378483619,gac
503.9039453155556,818.1609024414157,gac
455.86340069208484,690.3931962694536,gac
519.4433941920968,794.0560541491976,gac
2522.9535164703125,3643.155034990958,gac
2344.7498500240645,3549.998337221401,gac
1047.0633709312774,1922.9433756732265,gac
1232.1510117165105,2144.785784649159,gac
1093.4978228929433,1932.6765862787906,gac
2184.956974941152,3364.5216591078342,gac
2398.3101418612077,3440.437166371833,gac
2573.6036416751763,3426.3563674706556,gac
1189.9443694117497,1418.8371865648564,gac
1341.2737042288884,1429.7214580533891,gac
1283.380868128175,1454.8655553162996,gac
611.7016187753925,1221.18753999666,gac
689.2675313968432,1269.5797540826563,gac
811.4101297717342,1353.72953028374,gac
1907.1436080990975,2941.7702788978513,gac
2566.4214783412162,2624.855121980124,gac
2518.196904560438,3012.8942596709617,gac
878.6406537809132,1691.5692131021558,gac
863.3443566768576,1693.6795094195113,gac
751.4774427196531,1509.773525258563,gac
1417.2412571586724,2262.345356615158,gac
1558.0388743135786,2375.9583934091693,gac
1968.4877137335775,2907.6089592180224,gac
1301.691606997107,2282.621856041438,gac
1307.6587786971832,2347.3122608953204,gac
1271.761596962482,2252.605956686064,gac
1097.0311886727716,1346.1093484408302,gac
1026.1455222337488,1309.668578613436,gac
1156.3564458762662,1394.9205648052077,gac
813.3266069593687,1572.2078389758572,gac
853.5364536692823,1718.5232372008475,gac
929.8808289188843,1766.8145565634466,gac
2149.853268539476,3196.718844731411,gac
2011.8399543391706,3129.9432938776317,gac
2862.3702669231916,3582.930302549906,gac
612.3333857941215,1161.363520003889,gac
715.4549355128006,1595.846956916298,gac
463.0555465724455,1160.6097746733208,gac
959.4785414110911,1773.0865306856158,gac
821.4974811649715,1694.764211796271,gac
670.0587056750928,1497.2888880073813,gac
1556.4204844591716,2807.2526554207534,gac
1857.2175745507197,3050.5698591533787,gac
1958.858240182975,3135.7949314481953,gac
2753.96985179756,3323.7096285622642,gac
2697.240193516674,3278.958440182105,gac
2899.6695116025603,3352.4054581182045,gac
2049.8639003945414,3529.129516748998,gac
1642.4203155789671,3340.25106776732,gac
1838.6232355433403,3251.7814449640514,gac
3050.6507792868183,3503.5531291578955,gac
2705.1855450061953,3272.1103986985217,gac
2842.4392603888664,3340.4829838659166,gac
924.0392559644272,2242.0871952419548,gac
777.9826896163748,1835.1040793570603,gac
861.7734095044063,2067.585664623897,gac
1379.2147228133676,2692.8726220462922,gac
1441.121537030357,2750.7437794186626,gac
1643.801699695405,2836.7972096702233,gac
1256.8302724205969,1970.9905743275503,gac
1255.090856194934,1924.802021588986,gac
1153.9448727389984,1814.1655923724345,gac
2009.5586556624573,3212.736228984252,gac
3153.931897707114,3425.6998395153487,gac
3621.17969400906,3648.2437601948263,gac
2941.3333876836723,3285.2144549248846,gac
1325.3467814762107,2276.227720930044,gac
1677.1392388371908,2619.1986679487004,gac
1734.1246768613746,2444.444719142836,gac
3418.5676585828846,3458.6792334212105,gac
3375.4842077422622,3488.8707331182995,gac
3218.1272317195735,3357.538557748511,gac
3032.6415866873795,3639.8277258036665,gac
2057.328426229955,3084.4007825836256,gac
1959.7791637763628,3105.787944789755,gac
2164.235780668674,3295.791449426318,gac
3011.4110242958895,3640.126847532108,gac
3175.249920737412,3733.542441158597,gac
4956.593665339534,8284.077777449294,gac
4479.190784573975,8018.655405071326,gac
4900.976294948261,8224.640255997954,gac
1573.0099037065997,2758.3692961698425,gac
1736.3163487169,2595.0993134662826,gac
1701.5663231226745,2379.994350741599,gac
1729.6544906233835,2449.053419320419,gac
1561.8358681528216,2319.565333005805,gac
1749.049550437088,2578.488567011617,gac
2304.318927746052,2836.3026246326235,gac
4421.164790345264,4072.1861100206997,gac
827.4415991034505,1985.8013175188062,gac
1051.2279886282818,2138.0416290224825,gac
987.8493603265696,2308.041155175401,gac
1583.1438382088825,1974.5620451015982,gac
1450.5359017962876,2029.3946200987841,gac
1803.6074719857347,2266.81503962365,gac
2556.4679047153504,3676.0120217129697,gac
2562.243879005025,3721.46478243488,gac
2443.3702461520716,3555.1920809363505,gac
1184.706782239343,1996.2313043014365,gac
2153.2692467042857,3232.240177230545,gac
1697.5100083752207,2331.381372824588,gac
1759.5691819440963,2249.124062254057,gac
1932.9736226331927,2341.264653542873,gac
1717.9949196031573,2249.334424677865,gac
1459.8119233255954,1714.4909519210285,gac
1360.2787992544065,1668.096126196504,gac
1414.9986564804208,1664.650670764355,gac
2307.121779794572,2323.202950612566,gac
2322.125821606649,2409.44578295507,gac
2341.377791650287,2455.272630366152,gac
2228.6125286853,2659.9978839728665,gac
2061.999651360289,2567.1094999574793,gac
1744.733835167117,2290.410852907196,gac
3026.092122725917,3651.8724657347775,gac
2058.4710411340884,3051.3863685736637,gac
2445.4420070695314,3488.981921792021,gac
2345.2293083750956,3287.100863780451,gac
2304.806210820059,3280.4692643919893,gac
2620.7060958202674,3456.5251536497162,gac
1146.8382235032325,2613.6682643333907,gac
1175.7788347931637,2615.201814678575,gac
1323.5141636120586,2731.36896789852,gac
1765.455284315529,2316.768276937987,gac
1808.1645513159337,2462.4138662616156,gac
1783.1201585473716,2224.901594557279,gac
1975.4961012238307,2615.697235193162,gac
2054.186620281346,2797.1901246891166,gac
2118.1551387030036,2811.0165667360907,gac
2209.3498754793577,2542.259356434821,gac
2155.066470400068,2534.0335366699805,gac
2111.2984078240643,2562.941387718276,gac
1964.5818436229813,2804.6579988262647,gac
1769.421901650615,2486.6267864528254,gac
1711.6291493622966,2487.139441973048,gac
1835.6830233986689,2258.934563515834,gac
1993.8531772368433,2326.3568784302306,gac
1957.1120407043481,2261.676722656237,gac
2995.0724444883135,3036.6010711256977,gac
3188.787329525833,3295.010475821599,gac
3340.9399581629996,3412.539821371017,gac
1456.6030036815584,2156.7557731093298,gac
1478.389645644621,2225.7228837927464,gac
1736.0548222034704,2452.534224114947,gac
1126.369263233444,2125.461341264374,gac
1353.9473947266356,2216.237617571331,gac
1568.6421554180363,2390.413306292114,gac
1592.1753091945402,1972.2132803778134,gac
1635.1955640067615,1969.7578258572457,gac
1711.2879555787827,1998.5448508217623,gac
1291.3884838752208,2024.9710026905345,gac
1391.3323324077294,2118.8624547988657,gac
1730.4430073284514,2391.750926729848,gac
2008.8591434658106,2184.7564819283093,gac
2061.7199256256317,2390.486194853584,gac
1898.4975253242333,2124.737445588399,gac
1514.7405274069117,1965.2097014664846,gac
1495.8402744908915,1982.1316942519375,gac
1797.1379101968319,2090.0589412630584,gac
1511.1876821783226,3035.851430835591,gac
808.3041652831012,1944.9362892081892,gac
2327.551945822192,3055.5424634836663,gac
2246.7431621519613,3022.4443899377025,gac
2061.690329065139,3002.2457311807552,gac
1032.2625591305798,2170.8387936327704,gac
1168.572278156719,2237.095544650152,gac
3686.825337059733,3592.370286021814,gac
3543.5691618288465,3623.9440984850357,gac
3625.4907202802074,3611.6403122332126,gac
1051.8252174709237,1636.9540104080882,gac
849.8565659348677,1709.030191872658,gac
661.2924296807785,1659.2372432736972,gac
1354.3967601432842,3128.238370146665,gac
1356.5384253958837,3188.199133663314,gac
1141.8785086161836,2819.66447232374,gac
1068.3166661597697,1511.278029006916,gac
1013.24729757929,1509.2702655742671,gac
1134.1235490677993,1621.9554714560247,gac
2226.242221006568,2995.5697871251145,gac
2562.3920076344757,3150.89940880189,gac
2671.5132772466463,3293.8133974154794,gac
1958.645686969064,2675.3106160532243,gac
1973.571248381674,2630.5237361568556,gac
1926.7790956466708,2590.0984005069317,gac
882.2753515305822,1530.4234117709389,gac
924.1946053076881,1578.678530735234,gac
939.6504890764213,1533.5024738661693,gac
1351.2079932362958,2567.1127502559057,gac
1565.1247392629657,2473.200252371102,gac
1564.8280455326467,2981.5185597140808,gac
1162.3767497739414,1879.37865612181,gac
1090.620857766477,1785.6096686107228,gac
899.8756494739529,1919.4063754883755,gac
1371.8987986091006,1835.1322384637308,gac
1836.0791295204485,2232.106266265744,gac
1481.4783648442783,2011.3471919528267,gac
2413.1623049788213,2703.8431578848854,gac
2260.447193643041,2682.009572401415,gac
2026.2831019285,2383.9107343695873,gac
2389.287659410607,3483.759388749058,gac
2364.463306913667,3490.2946602938414,gac
2235.7256489292213,3368.691796318786,gac
4667.117845722861,7219.894075983528,gac
4320.133014298087,7318.841739971767,gac
4193.212388385343,6959.3299326117485,gac
4496.896252371701,7084.10311807004,gac
4525.5576391432205,7142.492926121067,gac
4525.826748012504,6957.056365882933,gac
1918.8562110479936,2684.530530525535,gac
1830.7834982456632,2467.630709817965,gac
2214.0621301312644,2973.457914919197,gac
2281.0101548907082,3671.484043644849,gac
2216.4671661693847,3494.8924241764785,gac
2094.703847609283,3461.310692993427,gac
2932.1191141413938,3486.4494818450253,gac
2730.4771432653442,3182.405473948845,gac
2905.641374111583,3311.4998396715246,gac
1644.7894071206476,1528.3228935546017,gac
1627.1512967988092,1587.7434661866096,gac
1041.6136182999728,1447.8188513479547,gac
2286.6787263865117,2931.615174445449,gac
2390.221840470317,2982.0138698005608,gac
2402.958079106737,2937.154316173721,gac
2363.238642891136,2910.966911746675,gac
2464.1833654552674,2899.4403344181846,gac
2073.6251865915942,2855.1565360537993,gac
2763.636393709354,2968.547137224052,gac
2546.465432777954,2866.1697289188787,gac
2399.420822622331,2706.426433396079,gac
921.2037608197355,1887.3775760702997,gac
1046.7747819456981,1987.3012932053755,gac
1530.105004645111,2375.565939849114,gac
2013.1014794400878,2759.3059526054444,gac
2151.7400464934403,2871.003264004662,gac
1782.4613968990907,2257.6141710366273,gac
1766.855137496722,2285.8079482001363,gac
1773.8182275051734,2193.2778280606,gac
2414.448006942063,2985.4902534215926,gac
2501.352365828193,3080.7062957314297,gac
2824.49872236107,3764.1630378817954,gac
2826.58979105471,3807.636178309769,gac
2882.492336721719,3885.335799397232,gac
813.6611820268644,1782.0740396098565,gac
874.6045261013164,1802.280154508081,gac
2971.8221219475004,3666.624253441074,gac
3196.198446263007,3801.2721084103896,gac
2612.433943171982,2901.624740610637,gac
2653.7600203505785,2943.5468159919014,gac
2858.926031524619,3162.412380752069,gac
1001.9792573787892,1931.817732694045,gac
1079.1953765639814,1901.5081592572499,gac
1258.6643210448376,1993.380420944324,gac
775.9958126549685,1678.4594489810943,gac
796.3553859884668,1630.1849637261366,gac
691.1968596251309,1517.942559611205,gac
3210.453038564285,3572.8813888488535,gac
3279.346137900468,3585.744479115078,gac
3350.645085000237,3714.504095888684,gac
3973.7224680364084,4822.31117073106,gac
4180.997028260098,4851.73796193973,gac
3990.675145446475,4740.311145250999,gac
1167.4163447629096,2095.3269692815975,gac
1442.0284096713638,2374.8900235788037,gac
932.1962130150741,1594.9944262462088,gac
2798.296248119187,3199.820311837615,gac
2227.436835758826,2670.401402768365,gac
1995.7083713280786,2485.075574254478,gac
1636.7995776907808,2599.6965066551365,gac
1670.7829603993287,2570.718443747388,gac
1666.294852494027,2563.99844864518,gac
1027.8935082103028,1656.4654222103816,gac
1124.3706107563814,1772.7605621772148,gac
1134.656882909377,1695.80942826355,gac
513.8800906024279,1189.8324894572381,gac
503.90587059718814,1186.500073487109,gac
610.2711160760856,1337.4060788289312,gac
3906.3366037035103,4583.948068735058,gac
3919.3017599275886,4327.248197591623,gac
3792.517504401043,4343.577005695826,gac
2469.8902231308966,3098.139576283888,gac
2599.9336376565743,3207.92778565247,gac
1868.0288892515189,2499.381699091494,gac
1772.425491280619,2876.0722152734443,gac
1920.2562021399267,3348.9091415100647,gac
2006.3768163413158,3950.6895104625146,gac
1488.1794624450727,2298.440268092958,gac
1446.130086544296,2305.6797967134135,gac
1408.827711241141,2377.1872315530904,gac
1285.6798564818987,1722.4557137707843,gac
1684.2582312140016,1906.024681404819,gac
1257.1432101602977,1966.9808206573819,gac
858.910286853465,1694.8119324588683,gac
695.3915521211728,1539.6682236001793,gac
885.7344785940355,1726.6777691077034,gac
3473.393024900056,4474.9274710334175,gac
3583.1964505950996,4464.174025452097,gac
1363.4892513315588,2511.3316139116555,gac
1390.8285845668922,2559.3109487881507,gac
1395.521715487537,2553.776514210027,gac
2269.2905786949736,3683.244837780451,gac
2500.2273052374935,3673.1557128069185,gac
2436.0805810014995,4194.696189056839,gac
1644.7022571485184,2546.3329878721183,gac
1495.512951094325,2297.7236220309824,gac
1691.7899283000374,2595.9039246501766,gac
2444.371408140804,3159.312142932067,gac
2653.1136845815145,3327.315141267741,gac
2628.7334689300656,3341.787360925572,gac
1738.9756831495285,3036.2265721143763,gac
2010.5445362327634,3224.8227715110393,gac
1908.89349908915,3182.0502003419338,gac
1647.257376130515,2633.8536987822818,gac
1914.136165110175,2808.3954138869913,gac
1850.1069955257105,2703.561609253037,gac
863.531625714412,1651.2082541884233,gac
900.0724386501138,1672.753806573704,gac
760.8846535176381,1509.5039805787715,gac
1558.0652477562596,2382.779102110883,gac
1841.727032580296,2706.365814598085,gac
1453.3830976378042,2386.9390316761546,gac
1625.452304128249,2963.9915011235043,gac
1842.8392981877466,2868.1391124373067,gac
1576.5049004207538,2857.679877581739,gac
2275.0480838371495,2761.34370033818,gac
2424.0573259332755,2820.6287231219276,gac
2299.7743862091947,2768.430160680626,gac
1792.7594131026813,2916.670592016972,gac
